""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"baseline_time"	"comparison"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"signature_source_url"	"comments"	"is_model"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"response_comp_cnt"	"target_pathogen_1"	"target_pathogen_2"	"target_pathogen_3"	"signature_file"	"complete_signature_file"
""	"hipc_gene_26755593_4"	"2016.02"	"hipc_gene_26755593_4"	"peripheral blood mononuclear cell"	"WARS1"	"gene expression"	"up"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig S5 (left)"	"<a href = 'http://www.pnas.org/lookup/suppl/doi:10.1073/pnas.1519690113/-/DCSupplemental' target='_blank'>DCSupplemental</a>"	"ATIV"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"4"	"49"	"WARS"	"40"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_4.txt"	"hipc_gene_sig_complete_26755593_4.txt"
""	"hipc_gene_26755593_4"	"2016.02"	"hipc_gene_26755593_4"	"peripheral blood mononuclear cell"	"SORT1"	"gene expression"	"up"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig S5 (left)"	"<a href = 'http://www.pnas.org/lookup/suppl/doi:10.1073/pnas.1519690113/-/DCSupplemental' target='_blank'>DCSupplemental</a>"	"ATIV"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"4"	"49"	"SORT1"	"40"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_4.txt"	"hipc_gene_sig_complete_26755593_4.txt"
""	"hipc_gene_26755593_4"	"2016.02"	"hipc_gene_26755593_4"	"peripheral blood mononuclear cell"	"TYMP"	"gene expression"	"up"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig S5 (left)"	"<a href = 'http://www.pnas.org/lookup/suppl/doi:10.1073/pnas.1519690113/-/DCSupplemental' target='_blank'>DCSupplemental</a>"	"ATIV"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"4"	"49"	"TYMP"	"40"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_4.txt"	"hipc_gene_sig_complete_26755593_4.txt"
""	"hipc_gene_26755593_4"	"2016.02"	"hipc_gene_26755593_4"	"peripheral blood mononuclear cell"	"GBP4"	"gene expression"	"up"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig S5 (left)"	"<a href = 'http://www.pnas.org/lookup/suppl/doi:10.1073/pnas.1519690113/-/DCSupplemental' target='_blank'>DCSupplemental</a>"	"ATIV"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"4"	"49"	"GBP4"	"40"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_4.txt"	"hipc_gene_sig_complete_26755593_4.txt"
""	"hipc_gene_26755593_4"	"2016.02"	"hipc_gene_26755593_4"	"peripheral blood mononuclear cell"	"GBP1"	"gene expression"	"up"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig S5 (left)"	"<a href = 'http://www.pnas.org/lookup/suppl/doi:10.1073/pnas.1519690113/-/DCSupplemental' target='_blank'>DCSupplemental</a>"	"ATIV"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"4"	"49"	"GBP1"	"40"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_4.txt"	"hipc_gene_sig_complete_26755593_4.txt"
""	"hipc_gene_26755593_4"	"2016.02"	"hipc_gene_26755593_4"	"peripheral blood mononuclear cell"	"ATF3"	"gene expression"	"up"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig S5 (left)"	"<a href = 'http://www.pnas.org/lookup/suppl/doi:10.1073/pnas.1519690113/-/DCSupplemental' target='_blank'>DCSupplemental</a>"	"ATIV"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"4"	"49"	"ATF3"	"40"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_4.txt"	"hipc_gene_sig_complete_26755593_4.txt"
""	"hipc_gene_26755593_4"	"2016.02"	"hipc_gene_26755593_4"	"peripheral blood mononuclear cell"	"TFEC"	"gene expression"	"up"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig S5 (left)"	"<a href = 'http://www.pnas.org/lookup/suppl/doi:10.1073/pnas.1519690113/-/DCSupplemental' target='_blank'>DCSupplemental</a>"	"ATIV"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"4"	"49"	"TFEC"	"40"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_4.txt"	"hipc_gene_sig_complete_26755593_4.txt"
""	"hipc_gene_26755593_4"	"2016.02"	"hipc_gene_26755593_4"	"peripheral blood mononuclear cell"	"CEACAM1"	"gene expression"	"up"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig S5 (left)"	"<a href = 'http://www.pnas.org/lookup/suppl/doi:10.1073/pnas.1519690113/-/DCSupplemental' target='_blank'>DCSupplemental</a>"	"ATIV"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"4"	"49"	"CEACAM1"	"40"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_4.txt"	"hipc_gene_sig_complete_26755593_4.txt"
""	"hipc_gene_26755593_4"	"2016.02"	"hipc_gene_26755593_4"	"peripheral blood mononuclear cell"	"EPSTI1"	"gene expression"	"up"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig S5 (left)"	"<a href = 'http://www.pnas.org/lookup/suppl/doi:10.1073/pnas.1519690113/-/DCSupplemental' target='_blank'>DCSupplemental</a>"	"ATIV"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"4"	"49"	"EPSTI1"	"40"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_4.txt"	"hipc_gene_sig_complete_26755593_4.txt"
""	"hipc_gene_26755593_4"	"2016.02"	"hipc_gene_26755593_4"	"peripheral blood mononuclear cell"	"LAP3"	"gene expression"	"up"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig S5 (left)"	"<a href = 'http://www.pnas.org/lookup/suppl/doi:10.1073/pnas.1519690113/-/DCSupplemental' target='_blank'>DCSupplemental</a>"	"ATIV"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"4"	"49"	"LAP3"	"40"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_4.txt"	"hipc_gene_sig_complete_26755593_4.txt"
""	"hipc_gene_26755593_4"	"2016.02"	"hipc_gene_26755593_4"	"peripheral blood mononuclear cell"	"FBXO6"	"gene expression"	"up"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig S5 (left)"	"<a href = 'http://www.pnas.org/lookup/suppl/doi:10.1073/pnas.1519690113/-/DCSupplemental' target='_blank'>DCSupplemental</a>"	"ATIV"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"4"	"49"	"FBXO6"	"40"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_4.txt"	"hipc_gene_sig_complete_26755593_4.txt"
""	"hipc_gene_26755593_4"	"2016.02"	"hipc_gene_26755593_4"	"peripheral blood mononuclear cell"	"STAT1"	"gene expression"	"up"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig S5 (left)"	"<a href = 'http://www.pnas.org/lookup/suppl/doi:10.1073/pnas.1519690113/-/DCSupplemental' target='_blank'>DCSupplemental</a>"	"ATIV"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"4"	"49"	"STAT1"	"40"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_4.txt"	"hipc_gene_sig_complete_26755593_4.txt"
""	"hipc_gene_26755593_4"	"2016.02"	"hipc_gene_26755593_4"	"peripheral blood mononuclear cell"	"IFI35"	"gene expression"	"up"	"MF59-adjuvanted"	"1"	"Days"	"time of vaccination (second dose)"	"1d (postboost)-0d (pre-imm)"	"2012"	"Fluad"	"VO_0004281"	""	"children (14-27m)"	"26755593"	"2016"	"Fig S5 (left)"	"<a href = 'http://www.pnas.org/lookup/suppl/doi:10.1073/pnas.1519690113/-/DCSupplemental' target='_blank'>DCSupplemental</a>"	"ATIV"	""	"https://www.ncbi.nlm.nih.gov/pubmed/26755593"	"children"	"14"	"27"	"months"	"4"	"49"	"IFI35"	"40"	"influenza A virus (A/California/7/2009(H1N1))"	"influenza A virus (A/Victoria/361/2011(H3N2))"	"influenza B virus (B/Wisconsin/01/2010)"	"hipc_gene_sig_26755593_4.txt"	"hipc_gene_sig_complete_26755593_4.txt"
