""	"submission_name"	"submission_date"	"template_name"	"tissue_type"	"response_component"	"response_behavior_type"	"response_behavior"	"subgroup"	"time_point"	"time_point_units"	"target_pathogen"	"vaccine_year"	"exposure_material_text"	"exposure_material"	"additional_exposure_material"	"comparison"	"baseline_time"	"cohort"	"publication_reference"	"publication_year"	"signature_source"	"comments"	"publication_reference_url"	"age_group"	"age_min"	"age_max"	"age_units"	"subm_obs_id"	"uniq_obs_id"	"response_component_original"	"signature_file"	"complete_signature_file"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"AURKA"	"gene expression"	"positively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"154"	"AURKA"	"hipc_gene_cor_19155521_154.txt"	"hipc_gene_cor_complete_19155521_154.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"HIRIP3"	"gene expression"	"positively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"154"	"HIRIP3"	"hipc_gene_cor_19155521_154.txt"	"hipc_gene_cor_complete_19155521_154.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"CD180"	"gene expression"	"positively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"154"	"CD180"	"hipc_gene_cor_19155521_154.txt"	"hipc_gene_cor_complete_19155521_154.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"IFNG"	"gene expression"	"positively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"154"	"IFNG"	"hipc_gene_cor_19155521_154.txt"	"hipc_gene_cor_complete_19155521_154.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"PALM2AKAP2"	"gene expression"	"positively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"154"	"AKAP2"	"hipc_gene_cor_19155521_154.txt"	"hipc_gene_cor_complete_19155521_154.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"GAPDH"	"gene expression"	"positively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"154"	"GAPDH"	"hipc_gene_cor_19155521_154.txt"	"hipc_gene_cor_complete_19155521_154.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"MT2A"	"gene expression"	"positively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"154"	"MT2A"	"hipc_gene_cor_19155521_154.txt"	"hipc_gene_cor_complete_19155521_154.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"QPCT"	"gene expression"	"positively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"154"	"QPCT"	"hipc_gene_cor_19155521_154.txt"	"hipc_gene_cor_complete_19155521_154.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"RTN3"	"gene expression"	"positively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"154"	"RTN3"	"hipc_gene_cor_19155521_154.txt"	"hipc_gene_cor_complete_19155521_154.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"POLR3K"	"gene expression"	"positively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"154"	"POLR3K"	"hipc_gene_cor_19155521_154.txt"	"hipc_gene_cor_complete_19155521_154.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"CYTH2"	"gene expression"	"positively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"154"	"PSCD2"	"hipc_gene_cor_19155521_154.txt"	"hipc_gene_cor_complete_19155521_154.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"SLC25A40"	"gene expression"	"positively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"154"	"MCFP"	"hipc_gene_cor_19155521_154.txt"	"hipc_gene_cor_complete_19155521_154.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"ALDH1A2"	"gene expression"	"positively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"5"	"154"	"ALDH1A2"	"hipc_gene_cor_19155521_154.txt"	"hipc_gene_cor_complete_19155521_154.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"IMPA2"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"IMPA2"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"RBMS2"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"RBMS2"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"FUCA1"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"FUCA1"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"ADD3"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"ADD3"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"CXCL2"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"CXCL2"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"HS3ST2"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"HS3ST2"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"SLC43A1"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"SLC43A1"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"LEF1"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"LEF1"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"HPCAL1"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"HPCAL1"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"KRT5"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"KRT5"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"SORL1"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"SORL1"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"SNCA"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"SNCA"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"PLIN2"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"ADFP"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"CFD"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"CFD"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"HS3ST1"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"HS3ST1"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"TNS1"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"TNS1"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"MZF1"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"ZNF42"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"SRRM2"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"SRRM2"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"CHRNA7"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"CHRNA7"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"SPAG8"	"gene expression"	"negatively"	"none"	"12"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"6"	"155"	"SPAG8"	"hipc_gene_cor_19155521_155.txt"	"hipc_gene_cor_complete_19155521_155.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"LAMC2"	"gene expression"	"positively"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"7"	"156"	"LAMC2"	"hipc_gene_cor_19155521_156.txt"	"hipc_gene_cor_complete_19155521_156.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"ARHGAP29"	"gene expression"	"positively"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"7"	"156"	"ARHGAP29"	"hipc_gene_cor_19155521_156.txt"	"hipc_gene_cor_complete_19155521_156.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"FSTL3"	"gene expression"	"positively"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"7"	"156"	"FSTL3"	"hipc_gene_cor_19155521_156.txt"	"hipc_gene_cor_complete_19155521_156.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"VPREB3"	"gene expression"	"negatively"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"8"	"157"	"VPREB3"	"hipc_gene_cor_19155521_157.txt"	"hipc_gene_cor_complete_19155521_157.txt"
""	"hipc_gene_cor_19155521"	"2009.02"	"hipc_gene_cor_24"	"peripheral blood mononuclear cell"	"SP2"	"gene expression"	"negatively"	"none"	"2"	"Months"	"human Papillomavirus"	""	"HPV-16 L1 VLP"	"VO_0003156"	""	"correlated with antibody response"	"time of vaccination (first dose)"	"young adults (18-25)"	"19155521"	"2009"	""	""	"https://www.ncbi.nlm.nih.gov/pubmed/?term=19155521"	"adults"	"18"	"25"	"years"	"8"	"157"	"SP2"	"hipc_gene_cor_19155521_157.txt"	"hipc_gene_cor_complete_19155521_157.txt"
